,Date,variable,value
2717,2020-06-01,Race-Hispanic,968
2718,2020-06-02,Race-Hispanic,987
2719,2020-06-03,Race-Hispanic,1007
2720,2020-06-04,Race-Hispanic,1021
2721,2020-06-05,Race-Hispanic,1050
2722,2020-06-06,Race-Hispanic,1061
2723,2020-06-07,Race-Hispanic,1065
2724,2020-06-08,Race-Hispanic,1081
2725,2020-06-09,Race-Hispanic,1119
2726,2020-06-10,Race-Hispanic,1136
2727,2020-06-11,Race-Hispanic,1148
2728,2020-06-12,Race-Hispanic,1173
2729,2020-06-13,Race-Hispanic,1181
2730,2020-06-14,Race-Hispanic,1190
2731,2020-06-15,Race-Hispanic,1206
2732,2020-06-16,Race-Hispanic,1220
2733,2020-06-17,Race-Hispanic,1232
2734,2020-06-18,Race-Hispanic,1251
2735,2020-06-19,Race-Hispanic,1278
2736,2020-06-20,Race-Hispanic,1289
2737,2020-06-21,Race-Hispanic,1294
2738,2020-06-22,Race-Hispanic,1315
2739,2020-06-23,Race-Hispanic,1328
2740,2020-06-24,Race-Hispanic,1350
2741,2020-06-25,Race-Hispanic,1360
2742,2020-06-26,Race-Hispanic,1385
2743,2020-06-27,Race-Hispanic,1392
2744,2020-06-28,Race-Hispanic,1401
2745,2020-06-29,Race-Hispanic,1425
2746,2020-06-30,Race-Hispanic,1441
2747,2020-07-01,Race-Hispanic,1464
2748,2020-07-02,Race-Hispanic,1464
2749,2020-07-03,Race-Hispanic,1464
2750,2020-07-04,Race-Hispanic,1486
2751,2020-07-05,Race-Hispanic,1514
2752,2020-07-06,Race-Hispanic,1542
2753,2020-07-07,Race-Hispanic,1587
2754,2020-07-08,Race-Hispanic,1623
2755,2020-07-09,Race-Hispanic,1661
2756,2020-07-10,Race-Hispanic,1687
2757,2020-07-11,Race-Hispanic,1698
2758,2020-07-12,Race-Hispanic,1703
2759,2020-07-13,Race-Hispanic,1738
2760,2020-07-14,Race-Hispanic,1760
2761,2020-07-15,Race-Hispanic,1796
2762,2020-07-16,Race-Hispanic,1835
2763,2020-07-17,Race-Hispanic,1860
2764,2020-07-18,Race-Hispanic,1865
2765,2020-07-19,Race-Hispanic,1868
2766,2020-07-20,Race-Hispanic,1898
2767,2020-07-21,Race-Hispanic,1937
2768,2020-07-22,Race-Hispanic,1964
2769,2020-07-23,Race-Hispanic,1988
2770,2020-07-24,Race-Hispanic,2020
2771,2020-07-25,Race-Hispanic,2020
2772,2020-07-26,Race-Hispanic,2024
2773,2020-07-27,Race-Hispanic,2058
2774,2020-07-28,Race-Hispanic,2115
2775,2020-07-29,Race-Hispanic,2135
2776,2020-07-30,Race-Hispanic,2178
2777,2020-07-31,Race-Hispanic,2204
2778,2020-08-01,Race-Hispanic,2217
2779,2020-08-02,Race-Hispanic,2223
2780,2020-08-03,Race-Hispanic,2262
2781,2020-08-04,Race-Hispanic,2301
2782,2020-08-05,Race-Hispanic,2331
2783,2020-08-06,Race-Hispanic,2358
2784,2020-08-07,Race-Hispanic,2387
2785,2020-08-08,Race-Hispanic,2395
2786,2020-08-09,Race-Hispanic,2407
2787,2020-08-10,Race-Hispanic,2440
2788,2020-08-11,Race-Hispanic,2475
2789,2020-08-12,Race-Hispanic,2513
2790,2020-08-13,Race-Hispanic,2539
2791,2020-08-14,Race-Hispanic,2562
2792,2020-08-15,Race-Hispanic,2567
2793,2020-08-16,Race-Hispanic,2576
2794,2020-08-17,Race-Hispanic,2603
2795,2020-08-18,Race-Hispanic,2634
2796,2020-08-19,Race-Hispanic,2665
2797,2020-08-20,Race-Hispanic,2690
2798,2020-08-21,Race-Hispanic,2719
2799,2020-08-22,Race-Hispanic,2726
2800,2020-08-23,Race-Hispanic,2734
2801,2020-08-24,Race-Hispanic,2764
2802,2020-08-25,Race-Hispanic,2799
2803,2020-08-26,Race-Hispanic,2819
2804,2020-08-27,Race-Hispanic,2831
2805,2020-08-28,Race-Hispanic,2850
2806,2020-08-29,Race-Hispanic,2857
2807,2020-08-30,Race-Hispanic,2865
2808,2020-08-31,Race-Hispanic,2888
2809,2020-09-01,Race-Hispanic,2912
2810,2020-09-02,Race-Hispanic,2939
2811,2020-09-03,Race-Hispanic,2969
2812,2020-09-04,Race-Hispanic,2984
2813,2020-09-05,Race-Hispanic,2987
2814,2020-09-06,Race-Hispanic,3003
2815,2020-09-07,Race-Hispanic,3009
2816,2020-09-08,Race-Hispanic,3038
2817,2020-09-09,Race-Hispanic,3058
2818,2020-09-10,Race-Hispanic,3075
2819,2020-09-11,Race-Hispanic,3092
2820,2020-09-12,Race-Hispanic,3100
2821,2020-09-13,Race-Hispanic,3117
2822,2020-09-14,Race-Hispanic,3143
2823,2020-09-15,Race-Hispanic,3155
2824,2020-09-16,Race-Hispanic,3174
2825,2020-09-17,Race-Hispanic,3182
2826,2020-09-18,Race-Hispanic,3179
2827,2020-09-19,Race-Hispanic,3188
2828,2020-09-20,Race-Hispanic,3194
2829,2020-09-21,Race-Hispanic,3209
2830,2020-09-22,Race-Hispanic,3226
2831,2020-09-23,Race-Hispanic,3242
2832,2020-09-24,Race-Hispanic,3258
2833,2020-09-25,Race-Hispanic,3262
2834,2020-09-26,Race-Hispanic,3267
2835,2020-09-27,Race-Hispanic,3266
2836,2020-09-28,Race-Hispanic,3285
2837,2020-09-29,Race-Hispanic,3308
2838,2020-09-30,Race-Hispanic,3327
2839,2020-10-01,Race-Hispanic,3340
2840,2020-10-02,Race-Hispanic,3343
2841,2020-10-03,Race-Hispanic,3348
2842,2020-10-04,Race-Hispanic,3351
2843,2020-10-05,Race-Hispanic,3367
2844,2020-10-06,Race-Hispanic,3380
2845,2020-10-07,Race-Hispanic,3390
2846,2020-10-08,Race-Hispanic,3396
2847,2020-10-09,Race-Hispanic,3410
2848,2020-10-10,Race-Hispanic,3410
2849,2020-10-11,Race-Hispanic,3411
2850,2020-10-12,Race-Hispanic,3420
2851,2020-10-13,Race-Hispanic,3431
2852,2020-10-14,Race-Hispanic,3440
2853,2020-10-15,Race-Hispanic,3449
2854,2020-10-16,Race-Hispanic,3457
2855,2020-10-17,Race-Hispanic,3466
2856,2020-10-18,Race-Hispanic,3466
2857,2020-10-19,Race-Hispanic,3485
2858,2020-10-20,Race-Hispanic,3504
2859,2020-10-21,Race-Hispanic,3512
2860,2020-10-22,Race-Hispanic,3522
2861,2020-10-23,Race-Hispanic,3531
2862,2020-10-24,Race-Hispanic,3533
2863,2020-10-25,Race-Hispanic,3536
2864,2020-10-26,Race-Hispanic,3555
2865,2020-10-27,Race-Hispanic,3558
2866,2020-10-28,Race-Hispanic,3563
2867,2020-10-29,Race-Hispanic,3575
2868,2020-10-30,Race-Hispanic,3580
2869,2020-10-31,Race-Hispanic,3582
2870,2020-11-01,Race-Hispanic,3582
2871,2020-11-02,Race-Hispanic,3590
2872,2020-11-03,Race-Hispanic,3599
2873,2020-11-04,Race-Hispanic,3612
2874,2020-11-05,Race-Hispanic,3621
2875,2020-11-06,Race-Hispanic,3628
2876,2020-11-07,Race-Hispanic,3630
2877,2020-11-08,Race-Hispanic,3632
2878,2020-11-09,Race-Hispanic,3644
2879,2020-11-10,Race-Hispanic,3662
2880,2020-11-11,Race-Hispanic,3666
2881,2020-11-12,Race-Hispanic,3680
2882,2020-11-13,Race-Hispanic,3691
2883,2020-11-14,Race-Hispanic,3691
2884,2020-11-15,Race-Hispanic,3692
2885,2020-11-16,Race-Hispanic,3708
2886,2020-11-17,Race-Hispanic,3727
2887,2020-11-18,Race-Hispanic,3749
2888,2020-11-19,Race-Hispanic,3760
2889,2020-11-20,Race-Hispanic,3777
2890,2020-11-21,Race-Hispanic,3781
2891,2020-11-22,Race-Hispanic,3785
2892,2020-11-23,Race-Hispanic,3815
2893,2020-11-24,Race-Hispanic,3839
2894,2020-11-25,Race-Hispanic,3860
2895,2020-11-26,Race-Hispanic,3871
2896,2020-11-27,Race-Hispanic,3882
2897,2020-11-28,Race-Hispanic,3886
2898,2020-11-29,Race-Hispanic,3891
2899,2020-11-30,Race-Hispanic,3917
2900,2020-12-01,Race-Hispanic,3933
2901,2020-12-02,Race-Hispanic,3966
2902,2020-12-03,Race-Hispanic,4003
2903,2020-12-04,Race-Hispanic,4014
2904,2020-12-05,Race-Hispanic,4030
2905,2020-12-06,Race-Hispanic,4040
2906,2020-12-07,Race-Hispanic,4063
2907,2020-12-08,Race-Hispanic,4104
2908,2020-12-09,Race-Hispanic,4134
2909,2020-12-10,Race-Hispanic,4165
2910,2020-12-11,Race-Hispanic,4209
2911,2020-12-12,Race-Hispanic,4220
2912,2020-12-13,Race-Hispanic,4246
2913,2020-12-14,Race-Hispanic,4291
2914,2020-12-15,Race-Hispanic,4352
2915,2020-12-16,Race-Hispanic,4408
2916,2020-12-17,Race-Hispanic,4457
2917,2020-12-18,Race-Hispanic,4481
2918,2020-12-19,Race-Hispanic,4513
2919,2020-12-20,Race-Hispanic,4513
2920,2020-12-21,Race-Hispanic,4545
2921,2020-12-22,Race-Hispanic,4597
2922,2020-12-23,Race-Hispanic,4743
2923,2020-12-24,Race-Hispanic,4743
2924,2020-12-25,Race-Hispanic,4799
2925,2020-12-26,Race-Hispanic,4827
2926,2020-12-27,Race-Hispanic,4858
2927,2020-12-28,Race-Hispanic,4961
2928,2020-12-29,Race-Hispanic,5095
2929,2020-12-30,Race-Hispanic,5228
2930,2020-12-31,Race-Hispanic,5326
2931,2021-01-01,Race-Hispanic,5379
2932,2021-01-02,Race-Hispanic,5454
2933,2021-01-03,Race-Hispanic,5502
2934,2021-01-04,Race-Hispanic,5612
2935,2021-01-05,Race-Hispanic,5737
2936,2021-01-06,Race-Hispanic,5828
2937,2021-01-07,Race-Hispanic,6001
2938,2021-01-08,Race-Hispanic,6111
2939,2021-01-09,Race-Hispanic,6197
2940,2021-01-10,Race-Hispanic,6260
2941,2021-01-11,Race-Hispanic,6397
2942,2021-01-12,Race-Hispanic,6525
2943,2021-01-13,Race-Hispanic,6678
2944,2021-01-14,Race-Hispanic,6801
2945,2021-01-15,Race-Hispanic,6930
2946,2021-01-16,Race-Hispanic,6997
2947,2021-01-17,Race-Hispanic,7051
2948,2021-01-18,Race-Hispanic,7126
2949,2021-01-19,Race-Hispanic,7280
2950,2021-01-20,Race-Hispanic,7402
2951,2021-01-21,Race-Hispanic,7524
2952,2021-01-22,Race-Hispanic,7684
2953,2021-01-23,Race-Hispanic,7722
2954,2021-01-24,Race-Hispanic,7748
2955,2021-01-25,Race-Hispanic,7916
2956,2021-01-26,Race-Hispanic,8062
2957,2021-01-27,Race-Hispanic,8209
2958,2021-01-28,Race-Hispanic,8331
2959,2021-01-29,Race-Hispanic,8506
2960,2021-01-30,Race-Hispanic,8596
2961,2021-01-31,Race-Hispanic,8649
2962,2021-02-01,Race-Hispanic,8752
2963,2021-02-02,Race-Hispanic,8875
2964,2021-02-03,Race-Hispanic,9004
2965,2021-02-04,Race-Hispanic,9136
2966,2021-02-05,Race-Hispanic,9250
2967,2021-02-06,Race-Hispanic,9297
2968,2021-02-07,Race-Hispanic,9346
2969,2021-02-08,Race-Hispanic,9457
2970,2021-02-09,Race-Hispanic,9523
2971,2021-02-10,Race-Hispanic,9638
2972,2021-02-11,Race-Hispanic,9713
2973,2021-02-12,Race-Hispanic,9820
2974,2021-02-13,Race-Hispanic,9876
2975,2021-02-14,Race-Hispanic,9895
2976,2021-02-15,Race-Hispanic,9962
2977,2021-02-16,Race-Hispanic,10045
2978,2021-02-17,Race-Hispanic,10116
2979,2021-02-18,Race-Hispanic,10180
2980,2021-02-19,Race-Hispanic,10240
2981,2021-02-20,Race-Hispanic,10277
2982,2021-02-21,Race-Hispanic,10285
2983,2021-02-22,Race-Hispanic,10377
2984,2021-02-23,Race-Hispanic,10807
2985,2021-02-24,Race-Hispanic,10871
2986,2021-02-25,Race-Hispanic,10962
2987,2021-02-26,Race-Hispanic,11005
2988,2021-02-27,Race-Hispanic,11073
2989,2021-02-28,Race-Hispanic,11089
2990,2021-03-01,Race-Hispanic,11130
2991,2021-03-02,Race-Hispanic,11192
2992,2021-03-03,Race-Hispanic,11248
2993,2021-03-04,Race-Hispanic,11322
2994,2021-03-05,Race-Hispanic,11377
2995,2021-03-06,Race-Hispanic,11382
2996,2021-03-07,Race-Hispanic,11391
2997,2021-03-08,Race-Hispanic,11422
2998,2021-03-09,Race-Hispanic,11481
2999,2021-03-10,Race-Hispanic,11536
3000,2021-03-11,Race-Hispanic,11581
3001,2021-03-12,Race-Hispanic,11602
3002,2021-03-13,Race-Hispanic,11628
3003,2021-03-14,Race-Hispanic,11627
3004,2021-03-15,Race-Hispanic,11669
3005,2021-03-16,Race-Hispanic,11754
3006,2021-03-17,Race-Hispanic,11804
3007,2021-03-18,Race-Hispanic,11843
3008,2021-03-19,Race-Hispanic,11872
3009,2021-03-20,Race-Hispanic,11885
3010,2021-03-21,Race-Hispanic,11886
3011,2021-03-22,Race-Hispanic,11923
3012,2021-03-23,Race-Hispanic,11973
3013,2021-03-24,Race-Hispanic,12000
3014,2021-03-25,Race-Hispanic,12017
3015,2021-03-26,Race-Hispanic,12029
3016,2021-03-27,Race-Hispanic,12028
3017,2021-03-28,Race-Hispanic,12032
3018,2021-03-29,Race-Hispanic,12045
3019,2021-03-30,Race-Hispanic,12070
3020,2021-03-31,Race-Hispanic,12045
3021,2021-04-01,Race-Hispanic,12146
3022,2021-04-02,Race-Hispanic,12179
3023,2021-04-03,Race-Hispanic,12197
3024,2021-04-04,Race-Hispanic,12214
3025,2021-04-05,Race-Hispanic,12228
3026,2021-04-06,Race-Hispanic,12249
3027,2021-04-07,Race-Hispanic,12283
3028,2021-04-08,Race-Hispanic,12325
3029,2021-04-09,Race-Hispanic,12346
3030,2021-04-10,Race-Hispanic,12377
3031,2021-04-11,Race-Hispanic,12386
3032,2021-04-12,Race-Hispanic,12405
3033,2021-04-13,Race-Hispanic,12448
3034,2021-04-14,Race-Hispanic,12468
3035,2021-04-15,Race-Hispanic,12492
3036,2021-04-16,Race-Hispanic,12510
3037,2021-04-17,Race-Hispanic,12531
3038,2021-04-18,Race-Hispanic,12539
3039,2021-04-19,Race-Hispanic,12555
3040,2021-04-20,Race-Hispanic,12564
3041,2021-04-21,Race-Hispanic,12588
3042,2021-04-22,Race-Hispanic,12598
3043,2021-04-23,Race-Hispanic,12609
3044,2021-04-24,Race-Hispanic,12608
3045,2021-04-25,Race-Hispanic,12610
3046,2021-04-26,Race-Hispanic,12619
3047,2021-04-27,Race-Hispanic,12629
3048,2021-04-28,Race-Hispanic,12649
3049,2021-04-29,Race-Hispanic,12657
3050,2021-04-30,Race-Hispanic,12663
3051,2021-05-01,Race-Hispanic,12669
3052,2021-05-02,Race-Hispanic,12668
3053,2021-05-03,Race-Hispanic,12677
3054,2021-05-04,Race-Hispanic,12688
3055,2021-05-05,Race-Hispanic,12688
3056,2021-05-06,Race-Hispanic,12708
3057,2021-05-07,Race-Hispanic,12710
3058,2021-05-08,Race-Hispanic,12711
3059,2021-05-09,Race-Hispanic,12713
3060,2021-05-10,Race-Hispanic,12725
3061,2021-05-11,Race-Hispanic,12740
3062,2021-05-12,Race-Hispanic,12750
3063,2021-05-13,Race-Hispanic,12760
3064,2021-05-14,Race-Hispanic,12769
3065,2021-05-15,Race-Hispanic,12771
3066,2021-05-16,Race-Hispanic,12773
3067,2021-05-17,Race-Hispanic,12776
3068,2021-05-18,Race-Hispanic,12781
3069,2021-05-19,Race-Hispanic,12792
3070,2021-05-20,Race-Hispanic,12803
3071,2021-05-21,Race-Hispanic,12810
3072,2021-05-22,Race-Hispanic,12814
3073,2021-05-23,Race-Hispanic,12817
3074,2021-05-24,Race-Hispanic,12820
3075,2021-05-25,Race-Hispanic,12827
3076,2021-05-26,Race-Hispanic,12882
3077,2021-05-27,Race-Hispanic,12889
3078,2021-05-28,Race-Hispanic,12890
3079,2021-05-29,Race-Hispanic,12890
3080,2021-05-30,Race-Hispanic,12891
3081,2021-05-31,Race-Hispanic,12894
3082,2021-06-01,Race-Hispanic,12896
3083,2021-06-02,Race-Hispanic,12904
3084,2021-06-03,Race-Hispanic,12907
3085,2021-06-04,Race-Hispanic,12910
3086,2021-06-05,Race-Hispanic,12910
3087,2021-06-06,Race-Hispanic,12911
3088,2021-06-07,Race-Hispanic,12914
3089,2021-06-08,Race-Hispanic,12917
3090,2021-06-09,Race-Hispanic,12929
3091,2021-06-10,Race-Hispanic,12929
3092,2021-06-11,Race-Hispanic,12929
3093,2021-06-12,Race-Hispanic,12929
3094,2020-03-28,Race-Hawaiian,0
3095,2020-03-29,Race-Hawaiian,0
3096,2020-03-30,Race-Hawaiian,0
3097,2020-03-31,Race-Hawaiian,0
3098,2020-04-01,Race-Hawaiian,0
3099,2020-04-02,Race-Hawaiian,0
3100,2020-04-03,Race-Hawaiian,0
3101,2020-04-04,Race-Hawaiian,0
3102,2020-04-05,Race-Hawaiian,0
3103,2020-04-06,Race-Hawaiian,0
3104,2020-04-07,Race-Hawaiian,0
3105,2020-04-08,Race-Hawaiian,0
3106,2020-04-09,Race-Hawaiian,0
3107,2020-04-10,Race-Hawaiian,0
3108,2020-04-11,Race-Hawaiian,0
3109,2020-04-12,Race-Hawaiian,0
3110,2020-04-13,Race-Hawaiian,0
3111,2020-04-14,Race-Hawaiian,0
3112,2020-04-15,Race-Hawaiian,0
3113,2020-04-16,Race-Hawaiian,0
3114,2020-04-17,Race-Hawaiian,0
3115,2020-04-18,Race-Hawaiian,0
3116,2020-04-19,Race-Hawaiian,0
3117,2020-04-20,Race-Hawaiian,0
3118,2020-04-21,Race-Hawaiian,0
3119,2020-04-22,Race-Hawaiian,6
3120,2020-04-23,Race-Hawaiian,6
3121,2020-04-24,Race-Hawaiian,6
3122,2020-04-25,Race-Hawaiian,6
3123,2020-04-26,Race-Hawaiian,6
3124,2020-04-27,Race-Hawaiian,6
3125,2020-04-28,Race-Hawaiian,6
3126,2020-04-29,Race-Hawaiian,6
3127,2020-04-30,Race-Hawaiian,6
3128,2020-05-01,Race-Hawaiian,6
3129,2020-05-02,Race-Hawaiian,6
3130,2020-05-03,Race-Hawaiian,6
3131,2020-05-04,Race-Hawaiian,6
3132,2020-05-05,Race-Hawaiian,6
3133,2020-05-06,Race-Hawaiian,6
3134,2020-05-07,Race-Hawaiian,6
3135,2020-05-08,Race-Hawaiian,6
3136,2020-05-09,Race-Hawaiian,6
3137,2020-05-10,Race-Hawaiian,6
3138,2020-05-11,Race-Hawaiian,6
3139,2020-05-12,Race-Hawaiian,6
3140,2020-05-13,Race-Hawaiian,6
3141,2020-05-14,Race-Hawaiian,6
3142,2020-05-15,Race-Hawaiian,6
3143,2020-05-16,Race-Hawaiian,6
3144,2020-05-17,Race-Hawaiian,6
3145,2020-05-18,Race-Hawaiian,6
3146,2020-05-19,Race-Hawaiian,6
3147,2020-05-20,Race-Hawaiian,6
3148,2020-05-21,Race-Hawaiian,6
3149,2020-05-22,Race-Hawaiian,6
3150,2020-05-23,Race-Hawaiian,6
3151,2020-05-24,Race-Hawaiian,6
3152,2020-05-25,Race-Hawaiian,6
3153,2020-05-26,Race-Hawaiian,6
3154,2020-05-27,Race-Hawaiian,6
3155,2020-05-28,Race-Hawaiian,7
3156,2020-05-29,Race-Hawaiian,7
3157,2020-05-30,Race-Hawaiian,7
3158,2020-05-31,Race-Hawaiian,7
3159,2020-06-01,Race-Hawaiian,7
3160,2020-06-02,Race-Hawaiian,7
3161,2020-06-03,Race-Hawaiian,7
3162,2020-06-04,Race-Hawaiian,7
3163,2020-06-05,Race-Hawaiian,8
3164,2020-06-06,Race-Hawaiian,8
3165,2020-06-07,Race-Hawaiian,8
3166,2020-06-08,Race-Hawaiian,8
3167,2020-06-09,Race-Hawaiian,8
3168,2020-06-10,Race-Hawaiian,8
3169,2020-06-11,Race-Hawaiian,10
3170,2020-06-12,Race-Hawaiian,10
3171,2020-06-13,Race-Hawaiian,10
3172,2020-06-14,Race-Hawaiian,10
3173,2020-06-15,Race-Hawaiian,10
3174,2020-06-16,Race-Hawaiian,10
3175,2020-06-17,Race-Hawaiian,10
3176,2020-06-18,Race-Hawaiian,10
3177,2020-06-19,Race-Hawaiian,10
3178,2020-06-20,Race-Hawaiian,10
3179,2020-06-21,Race-Hawaiian,10
3180,2020-06-22,Race-Hawaiian,10
3181,2020-06-23,Race-Hawaiian,10
3182,2020-06-24,Race-Hawaiian,10
3183,2020-06-25,Race-Hawaiian,10
3184,2020-06-26,Race-Hawaiian,10
3185,2020-06-27,Race-Hawaiian,10
3186,2020-06-28,Race-Hawaiian,10
3187,2020-06-29,Race-Hawaiian,10
3188,2020-06-30,Race-Hawaiian,10
3189,2020-07-01,Race-Hawaiian,11
3190,2020-07-02,Race-Hawaiian,11
3191,2020-07-03,Race-Hawaiian,11
3192,2020-07-04,Race-Hawaiian,11
3193,2020-07-05,Race-Hawaiian,11
3194,2020-07-06,Race-Hawaiian,12
3195,2020-07-07,Race-Hawaiian,12
3196,2020-07-08,Race-Hawaiian,13
3197,2020-07-09,Race-Hawaiian,14
3198,2020-07-10,Race-Hawaiian,14
3199,2020-07-11,Race-Hawaiian,14
3200,2020-07-12,Race-Hawaiian,15
3201,2020-07-13,Race-Hawaiian,15
3202,2020-07-14,Race-Hawaiian,16
3203,2020-07-15,Race-Hawaiian,17
3204,2020-07-16,Race-Hawaiian,17
3205,2020-07-17,Race-Hawaiian,17
3206,2020-07-18,Race-Hawaiian,17
3207,2020-07-19,Race-Hawaiian,17
3208,2020-07-20,Race-Hawaiian,17
3209,2020-07-21,Race-Hawaiian,17
3210,2020-07-22,Race-Hawaiian,17
3211,2020-07-23,Race-Hawaiian,17
3212,2020-07-24,Race-Hawaiian,17
3213,2020-07-25,Race-Hawaiian,17
3214,2020-07-26,Race-Hawaiian,17
3215,2020-07-27,Race-Hawaiian,17
3216,2020-07-28,Race-Hawaiian,17
3217,2020-07-29,Race-Hawaiian,17
3218,2020-07-30,Race-Hawaiian,16
3219,2020-07-31,Race-Hawaiian,16
3220,2020-08-01,Race-Hawaiian,16
3221,2020-08-02,Race-Hawaiian,16
3222,2020-08-03,Race-Hawaiian,16
3223,2020-08-04,Race-Hawaiian,16
3224,2020-08-05,Race-Hawaiian,16
3225,2020-08-06,Race-Hawaiian,16
3226,2020-08-07,Race-Hawaiian,16
3227,2020-08-08,Race-Hawaiian,16
3228,2020-08-09,Race-Hawaiian,16
3229,2020-08-10,Race-Hawaiian,16
3230,2020-08-11,Race-Hawaiian,16
3231,2020-08-12,Race-Hawaiian,16
3232,2020-08-13,Race-Hawaiian,16
3233,2020-08-14,Race-Hawaiian,16
3234,2020-08-15,Race-Hawaiian,16
3235,2020-08-16,Race-Hawaiian,16
3236,2020-08-17,Race-Hawaiian,16
3237,2020-08-18,Race-Hawaiian,16
3238,2020-08-19,Race-Hawaiian,16
3239,2020-08-20,Race-Hawaiian,16
3240,2020-08-21,Race-Hawaiian,16
3241,2020-08-22,Race-Hawaiian,16
3242,2020-08-23,Race-Hawaiian,16
3243,2020-08-24,Race-Hawaiian,16
3244,2020-08-25,Race-Hawaiian,16
3245,2020-08-26,Race-Hawaiian,16
3246,2020-08-27,Race-Hawaiian,16
3247,2020-08-28,Race-Hawaiian,16
3248,2020-08-29,Race-Hawaiian,16
3249,2020-08-30,Race-Hawaiian,16
3250,2020-08-31,Race-Hawaiian,16
3251,2020-09-01,Race-Hawaiian,16
3252,2020-09-02,Race-Hawaiian,16
3253,2020-09-03,Race-Hawaiian,16
3254,2020-09-04,Race-Hawaiian,16
3255,2020-09-05,Race-Hawaiian,16
3256,2020-09-06,Race-Hawaiian,16
3257,2020-09-07,Race-Hawaiian,16
3258,2020-09-08,Race-Hawaiian,16
3259,2020-09-09,Race-Hawaiian,18
3260,2020-09-10,Race-Hawaiian,18
3261,2020-09-11,Race-Hawaiian,18
3262,2020-09-12,Race-Hawaiian,18
3263,2020-09-13,Race-Hawaiian,18
3264,2020-09-14,Race-Hawaiian,19
3265,2020-09-15,Race-Hawaiian,19
3266,2020-09-16,Race-Hawaiian,19
3267,2020-09-17,Race-Hawaiian,20
3268,2020-09-18,Race-Hawaiian,21
3269,2020-09-19,Race-Hawaiian,21
3270,2020-09-20,Race-Hawaiian,21
3271,2020-09-21,Race-Hawaiian,21
3272,2020-09-22,Race-Hawaiian,21
3273,2020-09-23,Race-Hawaiian,21
3274,2020-09-24,Race-Hawaiian,21
3275,2020-09-25,Race-Hawaiian,21
3276,2020-09-26,Race-Hawaiian,21
3277,2020-09-27,Race-Hawaiian,21
3278,2020-09-28,Race-Hawaiian,21
3279,2020-09-29,Race-Hawaiian,21
3280,2020-09-30,Race-Hawaiian,21
3281,2020-10-01,Race-Hawaiian,21
3282,2020-10-02,Race-Hawaiian,21
3283,2020-10-03,Race-Hawaiian,21
3284,2020-10-04,Race-Hawaiian,21
3285,2020-10-05,Race-Hawaiian,21
3286,2020-10-06,Race-Hawaiian,21
3287,2020-10-07,Race-Hawaiian,21
3288,2020-10-08,Race-Hawaiian,21
3289,2020-10-09,Race-Hawaiian,21
3290,2020-10-10,Race-Hawaiian,21
3291,2020-10-11,Race-Hawaiian,21
3292,2020-10-12,Race-Hawaiian,21
3293,2020-10-13,Race-Hawaiian,21
3294,2020-10-14,Race-Hawaiian,21
3295,2020-10-15,Race-Hawaiian,21
3296,2020-10-16,Race-Hawaiian,21
3297,2020-10-17,Race-Hawaiian,21
3298,2020-10-18,Race-Hawaiian,21
3299,2020-10-19,Race-Hawaiian,21
3300,2020-10-20,Race-Hawaiian,21
3301,2020-10-21,Race-Hawaiian,21
3302,2020-10-22,Race-Hawaiian,21
3303,2020-10-23,Race-Hawaiian,21
3304,2020-10-24,Race-Hawaiian,21
3305,2020-10-25,Race-Hawaiian,21
3306,2020-10-26,Race-Hawaiian,21
3307,2020-10-27,Race-Hawaiian,21
3308,2020-10-28,Race-Hawaiian,21
3309,2020-10-29,Race-Hawaiian,21
3310,2020-10-30,Race-Hawaiian,21
3311,2020-10-31,Race-Hawaiian,21
3312,2020-11-01,Race-Hawaiian,21
3313,2020-11-02,Race-Hawaiian,21
3314,2020-11-03,Race-Hawaiian,21
3315,2020-11-04,Race-Hawaiian,21
3316,2020-11-05,Race-Hawaiian,21
3317,2020-11-06,Race-Hawaiian,21
3318,2020-11-07,Race-Hawaiian,21
3319,2020-11-08,Race-Hawaiian,21
3320,2020-11-09,Race-Hawaiian,21
3321,2020-11-10,Race-Hawaiian,21
3322,2020-11-11,Race-Hawaiian,21
3323,2020-11-12,Race-Hawaiian,21
3324,2020-11-13,Race-Hawaiian,21
3325,2020-11-14,Race-Hawaiian,21
3326,2020-11-15,Race-Hawaiian,21
3327,2020-11-16,Race-Hawaiian,21
3328,2020-11-17,Race-Hawaiian,21
3329,2020-11-18,Race-Hawaiian,21
3330,2020-11-19,Race-Hawaiian,21
3331,2020-11-20,Race-Hawaiian,21
3332,2020-11-21,Race-Hawaiian,21
3333,2020-11-22,Race-Hawaiian,21
3334,2020-11-23,Race-Hawaiian,22
3335,2020-11-24,Race-Hawaiian,22
3336,2020-11-25,Race-Hawaiian,22
3337,2020-11-26,Race-Hawaiian,22
3338,2020-11-27,Race-Hawaiian,23
3339,2020-11-28,Race-Hawaiian,23
3340,2020-11-29,Race-Hawaiian,23
3341,2020-11-30,Race-Hawaiian,23
3342,2020-12-01,Race-Hawaiian,23
3343,2020-12-02,Race-Hawaiian,24
3344,2020-12-03,Race-Hawaiian,24
3345,2020-12-04,Race-Hawaiian,24
3346,2020-12-05,Race-Hawaiian,24
3347,2020-12-06,Race-Hawaiian,24
3348,2020-12-07,Race-Hawaiian,25
3349,2020-12-08,Race-Hawaiian,25
3350,2020-12-09,Race-Hawaiian,25
3351,2020-12-10,Race-Hawaiian,26
3352,2020-12-11,Race-Hawaiian,25
