Date,variable,Cumulative Confirmed Case Count,Newly Confirmed Case Count
3/20/21,Race-Hispanic,600626,716
3/21/21,Race-Hispanic,601080,454
3/22/21,Race-Hispanic,601375,295
3/23/21,Race-Hispanic,602318,943
3/24/21,Race-Hispanic,603434,1116
3/25/21,Race-Hispanic,604762,1328
3/26/21,Race-Hispanic,605810,1048
3/27/21,Race-Hispanic,606863,1053
3/28/21,Race-Hispanic,608031,1168
3/29/21,Race-Hispanic,608683,652
3/30/21,Race-Hispanic,608683,0
3/31/21,Race-Hispanic,608683,0
4/1/21,Race-Hispanic,611883,3200
4/2/21,Race-Hispanic,613106,1223
4/3/21,Race-Hispanic,613981,875
4/4/21,Race-Hispanic,615307,1326
4/5/21,Race-Hispanic,616135,828
4/6/21,Race-Hispanic,617344,1209
4/7/21,Race-Hispanic,618603,1259
4/8/21,Race-Hispanic,619267,664
4/9/21,Race-Hispanic,620774,1507
4/10/21,Race-Hispanic,621218,444
4/11/21,Race-Hispanic,622183,965
4/12/21,Race-Hispanic,622479,296
4/13/21,Race-Hispanic,622771,292
4/14/21,Race-Hispanic,623524,753
4/15/21,Race-Hispanic,624902,1378
4/16/21,Race-Hispanic,626096,1194
4/17/21,Race-Hispanic,627529,1433
4/18/21,Race-Hispanic,628117,588
4/19/21,Race-Hispanic,628895,778
4/20/21,Race-Hispanic,629742,847
4/21/21,Race-Hispanic,630393,651
4/22/21,Race-Hispanic,630851,458
4/23/21,Race-Hispanic,631431,580
4/24/21,Race-Hispanic,632383,952
4/25/21,Race-Hispanic,632950,567
4/26/21,Race-Hispanic,633553,603
4/27/21,Race-Hispanic,634518,965
4/28/21,Race-Hispanic,635579,1061
4/29/21,Race-Hispanic,636520,941
4/30/21,Race-Hispanic,637601,1081
5/1/21,Race-Hispanic,638521,920
5/2/21,Race-Hispanic,639779,1258
5/3/21,Race-Hispanic,640484,705
5/4/21,Race-Hispanic,641584,1100
5/5/21,Race-Hispanic,642302,718
5/6/21,Race-Hispanic,643381,1079
5/7/21,Race-Hispanic,644594,1213
5/8/21,Race-Hispanic,645909,1315
5/9/21,Race-Hispanic,647664,1755
5/10/21,Race-Hispanic,648508,844
5/11/21,Race-Hispanic,649967,1459
5/12/21,Race-Hispanic,651195,1228
5/13/21,Race-Hispanic,652261,1066
5/14/21,Race-Hispanic,654051,1790
5/15/21,Race-Hispanic,654913,862
5/16/21,Race-Hispanic,654976,63
5/17/21,Race-Hispanic,655119,143
5/18/21,Race-Hispanic,655243,124
5/19/21,Race-Hispanic,655383,140
5/20/21,Race-Hispanic,655480,97
5/21/21,Race-Hispanic,655652,172
5/22/21,Race-Hispanic,655711,59
5/23/21,Race-Hispanic,655763,52
5/24/21,Race-Hispanic,655852,89
5/25/21,Race-Hispanic,655935,83
5/26/21,Race-Hispanic,657828,1893
5/27/21,Race-Hispanic,657900,72
5/28/21,Race-Hispanic,657953,53
5/29/21,Race-Hispanic,658001,48
5/30/21,Race-Hispanic,658070,69
5/31/21,Race-Hispanic,658147,77
6/1/21,Race-Hispanic,658199,52
6/2/21,Race-Hispanic,658287,88
6/3/21,Race-Hispanic,658351,64
6/4/21,Race-Hispanic,658445,94
6/5/21,Race-Hispanic,658530,85
6/6/21,Race-Hispanic,658574,44
6/7/21,Race-Hispanic,658652,78
6/8/21,Race-Hispanic,658720,68
6/9/21,Race-Hispanic,658816,96
6/10/21,Race-Hispanic,658890,74
6/11/21,Race-Hispanic,659059,169
6/12/21,Race-Hispanic,659124,65
3/17/20,Race-White,0,0
3/18/20,Race-White,0,0
3/19/20,Race-White,0,0
3/20/20,Race-White,0,0
3/21/20,Race-White,0,0
3/22/20,Race-White,0,0
3/23/20,Race-White,0,0
3/24/20,Race-White,0,0
3/25/20,Race-White,0,0
3/26/20,Race-White,0,0
3/27/20,Race-White,0,0
3/28/20,Race-White,0,0
3/29/20,Race-White,0,0
3/30/20,Race-White,0,0
3/31/20,Race-White,0,0
4/1/20,Race-White,0,0
4/2/20,Race-White,0,0
4/3/20,Race-White,0,0
4/4/20,Race-White,0,0
4/5/20,Race-White,0,0
4/6/20,Race-White,0,0
4/7/20,Race-White,0,0
4/8/20,Race-White,1264,1264
4/9/20,Race-White,1292,28
4/10/20,Race-White,1399,107
4/11/20,Race-White,1504,105
4/12/20,Race-White,1618,114
4/13/20,Race-White,1788,170
4/14/20,Race-White,1887,99
4/15/20,Race-White,1970,83
4/16/20,Race-White,2047,77
4/17/20,Race-White,2162,115
4/18/20,Race-White,2203,41
4/19/20,Race-White,2311,108
4/20/20,Race-White,2432,121
4/21/20,Race-White,2517,85
4/22/20,Race-White,2584,67
4/23/20,Race-White,2639,55
4/24/20,Race-White,2681,42
4/25/20,Race-White,2728,47
4/26/20,Race-White,2763,35
4/27/20,Race-White,2923,160
4/28/20,Race-White,3043,120
4/29/20,Race-White,3088,45
4/30/20,Race-White,3278,190
5/1/20,Race-White,3386,108
5/2/20,Race-White,3421,35
5/3/20,Race-White,3555,134
5/4/20,Race-White,3645,90
5/5/20,Race-White,3766,121
5/6/20,Race-White,3814,48
5/7/20,Race-White,3900,86
5/8/20,Race-White,3968,68
5/9/20,Race-White,4047,79
5/10/20,Race-White,4105,58
5/11/20,Race-White,4375,270
5/12/20,Race-White,4581,206
5/13/20,Race-White,4645,64
5/14/20,Race-White,4835,190
5/15/20,Race-White,4913,78
5/16/20,Race-White,5179,266
5/17/20,Race-White,5299,120
5/18/20,Race-White,5413,114
5/19/20,Race-White,5581,168
5/20/20,Race-White,5655,74
5/21/20,Race-White,5737,82
5/22/20,Race-White,5802,65
5/23/20,Race-White,5901,99
5/24/20,Race-White,5973,72
5/25/20,Race-White,6072,99
5/26/20,Race-White,6122,50
5/27/20,Race-White,6157,35
5/28/20,Race-White,6276,119
5/29/20,Race-White,6602,326
5/30/20,Race-White,6649,47
5/31/20,Race-White,6805,156
6/1/20,Race-White,6876,71
6/2/20,Race-White,7012,136
6/3/20,Race-White,7113,101
6/4/20,Race-White,7194,81
6/5/20,Race-White,7292,98
6/6/20,Race-White,7322,30
6/7/20,Race-White,7348,26
6/8/20,Race-White,7413,65
6/9/20,Race-White,7542,129
6/10/20,Race-White,7591,49
6/11/20,Race-White,7667,76
6/12/20,Race-White,7745,78
6/13/20,Race-White,7808,63
6/14/20,Race-White,7826,18
6/15/20,Race-White,7893,67
6/16/20,Race-White,7986,93
6/17/20,Race-White,8012,26
6/18/20,Race-White,8037,25
6/19/20,Race-White,8110,73
6/20/20,Race-White,8173,63
6/21/20,Race-White,8263,90
6/22/20,Race-White,8361,98
6/23/20,Race-White,8466,105
6/24/20,Race-White,8556,90
6/25/20,Race-White,8617,61
6/26/20,Race-White,8721,104
6/27/20,Race-White,8812,91
6/28/20,Race-White,8877,65
6/29/20,Race-White,8964,87
6/30/20,Race-White,9172,208
7/1/20,Race-White,9273,101
7/2/20,Race-White,9273,0
7/3/20,Race-White,9273,0
7/4/20,Race-White,9685,412
7/5/20,Race-White,9801,116
7/6/20,Race-White,10035,234
7/7/20,Race-White,10273,238
7/8/20,Race-White,10404,131
7/9/20,Race-White,10601,197
7/10/20,Race-White,10847,246
7/11/20,Race-White,11077,230
7/12/20,Race-White,11228,151
7/13/20,Race-White,11529,301
7/14/20,Race-White,11721,192
7/15/20,Race-White,11926,205
7/16/20,Race-White,12120,194
7/17/20,Race-White,12324,204
7/18/20,Race-White,12520,196
7/19/20,Race-White,12724,204
7/20/20,Race-White,12866,142
7/21/20,Race-White,13125,259
7/22/20,Race-White,13293,168
7/23/20,Race-White,13505,212
7/24/20,Race-White,13811,306
7/25/20,Race-White,13946,135
7/26/20,Race-White,14044,98
7/27/20,Race-White,14158,114
7/28/20,Race-White,14539,381
7/29/20,Race-White,14658,119
7/30/20,Race-White,14828,170
7/31/20,Race-White,14974,146
8/1/20,Race-White,15054,80
8/2/20,Race-White,15144,90
8/3/20,Race-White,15281,137
8/4/20,Race-White,15519,238
8/5/20,Race-White,15625,106
8/6/20,Race-White,15839,214
8/7/20,Race-White,16054,215
8/8/20,Race-White,16186,132
8/9/20,Race-White,16319,133
8/10/20,Race-White,16421,102
8/11/20,Race-White,16634,213
8/12/20,Race-White,16811,177
8/13/20,Race-White,17008,197
8/14/20,Race-White,17149,141
8/15/20,Race-White,17257,108
8/16/20,Race-White,17361,104
8/17/20,Race-White,17431,70
8/18/20,Race-White,17619,188
8/19/20,Race-White,17726,107
8/20/20,Race-White,17887,161
8/21/20,Race-White,18039,152
8/22/20,Race-White,18135,96
8/23/20,Race-White,18237,102
8/24/20,Race-White,18364,127
8/25/20,Race-White,18589,225
8/26/20,Race-White,18708,119
8/27/20,Race-White,18867,159
8/28/20,Race-White,19001,134
8/29/20,Race-White,19076,75
8/30/20,Race-White,19227,151
8/31/20,Race-White,19310,83
9/1/20,Race-White,19496,186
9/2/20,Race-White,19591,95
9/3/20,Race-White,19755,164
9/4/20,Race-White,19887,132
9/5/20,Race-White,19946,59
9/6/20,Race-White,19992,46
9/7/20,Race-White,20036,44
9/8/20,Race-White,20099,63
9/9/20,Race-White,20252,153
9/10/20,Race-White,20363,111
9/11/20,Race-White,20506,143
9/12/20,Race-White,20615,109
9/13/20,Race-White,20670,55
9/14/20,Race-White,20762,92
9/15/20,Race-White,20885,123
9/16/20,Race-White,21026,141
9/17/20,Race-White,21173,147
9/18/20,Race-White,21304,131
9/19/20,Race-White,21410,106
9/20/20,Race-White,21479,69
9/21/20,Race-White,21565,86
9/22/20,Race-White,21712,147
9/23/20,Race-White,21866,154
9/24/20,Race-White,22028,162
9/25/20,Race-White,22145,117
9/26/20,Race-White,22226,81
9/27/20,Race-White,22279,53
9/28/20,Race-White,22497,218
9/29/20,Race-White,22606,109
9/30/20,Race-White,22701,95
10/1/20,Race-White,22836,135
10/2/20,Race-White,22975,139
10/3/20,Race-White,23059,84
10/4/20,Race-White,23090,31
10/5/20,Race-White,23188,98
10/6/20,Race-White,23350,162
10/7/20,Race-White,23485,135
10/8/20,Race-White,23608,123
10/9/20,Race-White,23729,121
10/10/20,Race-White,23853,124
10/11/20,Race-White,23917,64
10/12/20,Race-White,23970,53
10/13/20,Race-White,24090,120
10/14/20,Race-White,24239,149
10/15/20,Race-White,24331,92
10/16/20,Race-White,24416,85
10/17/20,Race-White,24455,39
10/18/20,Race-White,24548,93
10/19/20,Race-White,24651,103
10/20/20,Race-White,24707,56
10/21/20,Race-White,25059,352
10/22/20,Race-White,25453,394
10/23/20,Race-White,25651,198
10/24/20,Race-White,25757,106
10/25/20,Race-White,25757,0
10/26/20,Race-White,25757,0
10/27/20,Race-White,26175,418
10/28/20,Race-White,26422,247
10/29/20,Race-White,26628,206
10/30/20,Race-White,26808,180
10/31/20,Race-White,27000,192
11/1/20,Race-White,27161,161
11/2/20,Race-White,27278,117
11/3/20,Race-White,27458,180
11/4/20,Race-White,27754,296
11/5/20,Race-White,28043,289
11/6/20,Race-White,28305,262
11/7/20,Race-White,28576,271
11/8/20,Race-White,28730,154
11/9/20,Race-White,28897,167
11/10/20,Race-White,29183,286
11/11/20,Race-White,29553,370
11/12/20,Race-White,29827,274
11/13/20,Race-White,30268,441
11/14/20,Race-White,30568,300
11/15/20,Race-White,30842,274
11/16/20,Race-White,31110,268
11/17/20,Race-White,31451,341
11/18/20,Race-White,32035,584
11/19/20,Race-White,32563,528
11/20/20,Race-White,33057,494
11/21/20,Race-White,33352,295
11/22/20,Race-White,34089,737
11/23/20,Race-White,34502,413
11/24/20,Race-White,34902,400
11/25/20,Race-White,35739,837
11/26/20,Race-White,36267,528
11/27/20,Race-White,36655,388
11/28/20,Race-White,37165,510
11/29/20,Race-White,37682,517
11/30/20,Race-White,38428,746
12/1/20,Race-White,39024,596
12/2/20,Race-White,39875,851
12/3/20,Race-White,40673,798
12/4/20,Race-White,41621,948
12/5/20,Race-White,42612,991
12/6/20,Race-White,43401,789
12/7/20,Race-White,44057,656
12/8/20,Race-White,44840,783
12/9/20,Race-White,46089,1249
12/10/20,Race-White,47341,1252
12/11/20,Race-White,48540,1199
12/12/20,Race-White,49662,1122
12/13/20,Race-White,50489,827
12/14/20,Race-White,51497,1008
12/15/20,Race-White,53398,1901
12/16/20,Race-White,54743,1345
12/17/20,Race-White,56153,1410
12/18/20,Race-White,57302,1149
12/19/20,Race-White,58828,1526
12/20/20,Race-White,60101,1273
12/21/20,Race-White,61416,1315
12/22/20,Race-White,62756,1340
12/23/20,Race-White,64252,1496
12/24/20,Race-White,64252,0
12/25/20,Race-White,66879,2627
12/26/20,Race-White,68069,1190
12/27/20,Race-White,69509,1440
12/28/20,Race-White,70713,1204
12/29/20,Race-White,71495,782
12/30/20,Race-White,73150,1655
12/31/20,Race-White,74915,1765
1/1/21,Race-White,76398,1483
1/2/21,Race-White,77792,1394
1/3/21,Race-White,78769,977
1/4/21,Race-White,80128,1359
1/5/21,Race-White,81358,1230
1/6/21,Race-White,83316,1958
1/7/21,Race-White,85580,2264
1/8/21,Race-White,87304,1724
1/9/21,Race-White,88596,1292
1/10/21,Race-White,89952,1356
1/11/21,Race-White,91020,1068
1/12/21,Race-White,92133,1113
1/13/21,Race-White,94115,1982
1/14/21,Race-White,95505,1390
1/15/21,Race-White,96947,1442
1/16/21,Race-White,98653,1706
1/17/21,Race-White,99776,1123
1/18/21,Race-White,100517,741
1/19/21,Race-White,101258,741
1/20/21,Race-White,102379,1121
1/21/21,Race-White,103311,932
1/22/21,Race-White,104426,1115
1/23/21,Race-White,105237,811
1/24/21,Race-White,105947,710
1/25/21,Race-White,106568,621
1/26/21,Race-White,107373,805
1/27/21,Race-White,108137,764
1/28/21,Race-White,108894,757
1/29/21,Race-White,109747,853
1/30/21,Race-White,110476,729
1/31/21,Race-White,111023,547
2/1/21,Race-White,111424,401
2/2/21,Race-White,112098,674
2/3/21,Race-White,113116,1018
2/4/21,Race-White,113756,640
2/5/21,Race-White,114348,592
2/6/21,Race-White,114709,361
2/7/21,Race-White,115084,375
2/8/21,Race-White,115436,352
2/9/21,Race-White,115937,501
2/10/21,Race-White,116529,592
2/11/21,Race-White,117009,480
2/12/21,Race-White,117476,467
2/13/21,Race-White,117773,297
2/14/21,Race-White,118052,279
2/15/21,Race-White,118271,219
2/16/21,Race-White,118548,277
2/17/21,Race-White,118937,389
2/18/21,Race-White,119233,296
2/19/21,Race-White,119602,369
2/20/21,Race-White,119892,290
2/21/21,Race-White,120094,202
2/22/21,Race-White,120938,844
2/23/21,Race-White,121366,428
2/24/21,Race-White,121705,339
2/25/21,Race-White,122016,311
2/26/21,Race-White,122272,256
2/27/21,Race-White,122494,222
2/28/21,Race-White,122649,155
3/1/21,Race-White,122872,223
3/2/21,Race-White,123195,323
3/3/21,Race-White,123570,375
3/4/21,Race-White,123954,384
3/5/21,Race-White,124265,311
3/6/21,Race-White,124463,198
3/7/21,Race-White,124659,196
3/8/21,Race-White,124882,223
3/9/21,Race-White,125108,226
3/10/21,Race-White,125108,0
3/11/21,Race-White,125647,539
3/12/21,Race-White,125851,204
3/13/21,Race-White,126041,190
3/14/21,Race-White,126193,152
3/15/21,Race-White,126393,200
3/16/21,Race-White,126624,231
3/17/21,Race-White,126936,312
3/18/21,Race-White,127144,208
3/19/21,Race-White,127315,171
3/20/21,Race-White,127483,168
3/21/21,Race-White,127585,102
3/22/21,Race-White,127704,119
3/23/21,Race-White,127907,203
3/24/21,Race-White,128118,211
3/25/21,Race-White,128371,253
3/26/21,Race-White,128539,168
3/27/21,Race-White,128766,227
3/28/21,Race-White,128979,213
3/29/21,Race-White,129145,166
3/30/21,Race-White,129338,193
3/31/21,Race-White,129618,280
4/1/21,Race-White,129897,279
4/2/21,Race-White,130171,274
4/3/21,Race-White,130365,194
4/4/21,Race-White,130589,224
4/5/21,Race-White,130768,179
4/6/21,Race-White,130984,216
4/7/21,Race-White,131263,279
4/8/21,Race-White,131450,187
4/9/21,Race-White,131725,275
4/10/21,Race-White,131879,154
4/11/21,Race-White,132031,152
4/12/21,Race-White,132176,145
4/13/21,Race-White,132272,96
4/14/21,Race-White,132437,165
4/15/21,Race-White,132649,212
4/16/21,Race-White,132856,207
4/17/21,Race-White,133092,236
4/18/21,Race-White,133206,114
4/19/21,Race-White,133327,121
4/20/21,Race-White,133484,157
4/21/21,Race-White,133621,137
4/22/21,Race-White,133768,147
4/23/21,Race-White,133897,129
4/24/21,Race-White,134016,119
4/25/21,Race-White,134126,110
4/26/21,Race-White,134241,115
4/27/21,Race-White,134349,108
4/28/21,Race-White,134494,145
4/29/21,Race-White,134649,155
4/30/21,Race-White,134822,173
5/1/21,Race-White,134957,135
5/2/21,Race-White,135106,149
5/3/21,Race-White,135189,83
5/4/21,Race-White,135320,131
5/5/21,Race-White,135441,121
5/6/21,Race-White,135595,154
5/7/21,Race-White,135768,173
5/8/21,Race-White,135929,161
5/9/21,Race-White,136083,154
5/10/21,Race-White,136200,117
5/11/21,Race-White,136399,199
5/12/21,Race-White,136584,185
5/13/21,Race-White,136751,167
5/14/21,Race-White,136957,206
5/15/21,Race-White,137032,75
5/16/21,Race-White,137057,25
5/17/21,Race-White,137096,39
5/18/21,Race-White,137132,36
5/19/21,Race-White,137174,42
5/20/21,Race-White,137217,43
5/21/21,Race-White,137304,87
5/22/21,Race-White,137327,23
5/23/21,Race-White,137347,20
5/24/21,Race-White,137398,51
5/25/21,Race-White,137432,34
5/26/21,Race-White,138015,583
5/27/21,Race-White,138048,33
5/28/21,Race-White,138074,26
5/29/21,Race-White,138094,20
5/30/21,Race-White,138117,23
5/31/21,Race-White,138144,27
6/1/21,Race-White,138163,19
6/2/21,Race-White,138189,26
6/3/21,Race-White,138220,31
6/4/21,Race-White,138272,52
6/5/21,Race-White,138300,28
6/6/21,Race-White,138327,27
6/7/21,Race-White,138373,46
6/8/21,Race-White,138404,31
6/9/21,Race-White,138446,42
6/10/21,Race-White,138467,21
6/11/21,Race-White,138529,62
6/12/21,Race-White,138557,28
3/17/20,Sex-Female,57,57
3/18/20,Sex-Female,62,5
3/19/20,Sex-Female,69,7
3/20/20,Sex-Female,97,28
3/21/20,Sex-Female,105,8
3/22/20,Sex-Female,129,24
3/23/20,Sex-Female,173,44
3/24/20,Sex-Female,209,36
3/25/20,Sex-Female,272,63
3/26/20,Sex-Female,331,59
3/27/20,Sex-Female,407,76
3/28/20,Sex-Female,446,39
3/29/20,Sex-Female,1010,564
3/30/20,Sex-Female,1260,250
3/31/20,Sex-Female,1549,289
4/1/20,Sex-Female,1804,255
4/2/20,Sex-Female,2038,234
4/3/20,Sex-Female,2364,326
4/4/20,Sex-Female,2634,270
4/5/20,Sex-Female,2850,216
4/6/20,Sex-Female,3085,235
4/7/20,Sex-Female,3379,294
4/8/20,Sex-Female,3601,222
4/9/20,Sex-Female,3855,254
4/10/20,Sex-Female,4085,230
4/11/20,Sex-Female,4286,201
4/12/20,Sex-Female,4407,121
4/13/20,Sex-Female,4687,280
4/14/20,Sex-Female,4880,193
4/15/20,Sex-Female,5040,160
4/16/20,Sex-Female,5327,287
4/17/20,Sex-Female,5641,314
4/18/20,Sex-Female,5931,290
4/19/20,Sex-Female,6631,700
4/20/20,Sex-Female,7439,808
4/21/20,Sex-Female,8097,658
4/22/20,Sex-Female,8655,558
4/23/20,Sex-Female,9201,546
4/24/20,Sex-Female,9512,311
4/25/20,Sex-Female,9724,212
4/26/20,Sex-Female,10163,439
4/27/20,Sex-Female,10483,320
4/28/20,Sex-Female,11096,613
4/29/20,Sex-Female,11442,346
4/30/20,Sex-Female,11986,544
5/1/20,Sex-Female,12329,343
5/2/20,Sex-Female,12702,373
5/3/20,Sex-Female,12969,267
5/4/20,Sex-Female,13838,869
5/5/20,Sex-Female,14259,421
5/6/20,Sex-Female,14645,386
5/7/20,Sex-Female,14998,353
5/8/20,Sex-Female,15492,494
5/9/20,Sex-Female,15723,231
5/10/20,Sex-Female,16007,284
5/11/20,Sex-Female,16469,462
5/12/20,Sex-Female,17070,601
5/13/20,Sex-Female,17465,395
5/14/20,Sex-Female,17894,429
5/15/20,Sex-Female,18417,523
5/16/20,Sex-Female,18714,297
5/17/20,Sex-Female,18971,257
5/18/20,Sex-Female,19536,565
5/19/20,Sex-Female,20155,619
5/20/20,Sex-Female,20783,628
5/21/20,Sex-Female,21284,501
5/22/20,Sex-Female,21783,499
5/23/20,Sex-Female,22227,444
5/24/20,Sex-Female,22808,581
5/25/20,Sex-Female,23740,932
5/26/20,Sex-Female,24208,468
5/27/20,Sex-Female,24668,460
5/28/20,Sex-Female,25540,872
5/29/20,Sex-Female,26481,941
5/30/20,Sex-Female,27179,698
5/31/20,Sex-Female,27634,455
6/1/20,Sex-Female,28135,501
6/2/20,Sex-Female,28683,548
6/3/20,Sex-Female,29402,719
6/4/20,Sex-Female,29952,550
6/5/20,Sex-Female,30487,535
6/6/20,Sex-Female,31251,764
6/7/20,Sex-Female,31685,434
6/8/20,Sex-Female,32238,553
6/9/20,Sex-Female,32893,655
6/10/20,Sex-Female,33814,921
6/11/20,Sex-Female,34651,837
6/12/20,Sex-Female,35374,723
6/13/20,Sex-Female,35934,560
6/14/20,Sex-Female,36349,415
6/15/20,Sex-Female,37011,662
6/16/20,Sex-Female,38006,995
6/17/20,Sex-Female,38572,566
6/18/20,Sex-Female,39270,698
6/19/20,Sex-Female,40217,947
6/20/20,Sex-Female,41153,936
6/21/20,Sex-Female,42450,1297
6/22/20,Sex-Female,43571,1121
6/23/20,Sex-Female,44064,493
6/24/20,Sex-Female,45313,1249
6/25/20,Sex-Female,46223,910
6/26/20,Sex-Female,47275,1052
6/27/20,Sex-Female,48515,1240
6/28/20,Sex-Female,49964,1449
6/29/20,Sex-Female,51362,1398
6/30/20,Sex-Female,52148,786
7/1/20,Sex-Female,53370,1222
7/2/20,Sex-Female,53370,0
7/3/20,Sex-Female,53370,0
7/4/20,Sex-Female,57118,3748
7/5/20,Sex-Female,57919,801
7/6/20,Sex-Female,59931,2012
7/7/20,Sex-Female,61190,1259
7/8/20,Sex-Female,62038,848
7/9/20,Sex-Female,63199,1161
7/10/20,Sex-Female,64620,1421
7/11/20,Sex-Female,66534,1914
7/12/20,Sex-Female,67876,1342
7/13/20,Sex-Female,69912,2036
7/14/20,Sex-Female,71405,1493
7/15/20,Sex-Female,73659,2254
7/16/20,Sex-Female,75008,1349
7/17/20,Sex-Female,76461,1453
7/18/20,Sex-Female,78090,1629
7/19/20,Sex-Female,79698,1608
7/20/20,Sex-Female,81101,1403
7/21/20,Sex-Female,82557,1456
7/22/20,Sex-Female,83424,867
7/23/20,Sex-Female,84340,916
7/24/20,Sex-Female,86089,1749
7/25/20,Sex-Female,87503,1414
7/26/20,Sex-Female,88540,1037
7/27/20,Sex-Female,89866,1326
7/28/20,Sex-Female,91565,1699
7/29/20,Sex-Female,92606,1041
7/30/20,Sex-Female,93821,1215
7/31/20,Sex-Female,94998,1177
8/1/20,Sex-Female,95727,729
8/2/20,Sex-Female,96572,845
8/3/20,Sex-Female,97542,970
8/4/20,Sex-Female,98747,1205
8/5/20,Sex-Female,100451,1704
8/6/20,Sex-Female,102031,1580
8/7/20,Sex-Female,103466,1435
8/8/20,Sex-Female,104374,908
8/9/20,Sex-Female,105359,985
8/10/20,Sex-Female,105996,637
8/11/20,Sex-Female,107055,1059
8/12/20,Sex-Female,108317,1262
8/13/20,Sex-Female,109534,1217
8/14/20,Sex-Female,110500,966
8/15/20,Sex-Female,111305,805
8/16/20,Sex-Female,111893,588
8/17/20,Sex-Female,112317,424
8/18/20,Sex-Female,113178,861
8/19/20,Sex-Female,114105,927
8/20/20,Sex-Female,114965,860
8/21/20,Sex-Female,115738,773
8/22/20,Sex-Female,116358,620
8/23/20,Sex-Female,116991,633
8/24/20,Sex-Female,117438,447
8/25/20,Sex-Female,118384,946
8/26/20,Sex-Female,119188,804
8/27/20,Sex-Female,120074,886
8/28/20,Sex-Female,120702,628
8/29/20,Sex-Female,121293,591
8/30/20,Sex-Female,121778,485
8/31/20,Sex-Female,122184,406
9/1/20,Sex-Female,122950,766
9/2/20,Sex-Female,123534,584
9/3/20,Sex-Female,124309,775
9/4/20,Sex-Female,124872,563
9/5/20,Sex-Female,125321,449
9/6/20,Sex-Female,125565,244
9/7/20,Sex-Female,125761,196
9/8/20,Sex-Female,126076,315
9/9/20,Sex-Female,126710,634
9/10/20,Sex-Female,127212,502
9/11/20,Sex-Female,127763,551
9/12/20,Sex-Female,128178,415
9/13/20,Sex-Female,128525,347
9/14/20,Sex-Female,128797,272
9/15/20,Sex-Female,129298,501
9/16/20,Sex-Female,129924,626
9/17/20,Sex-Female,130547,623
9/18/20,Sex-Female,131161,614
9/19/20,Sex-Female,131731,570
9/20/20,Sex-Female,132055,324
9/21/20,Sex-Female,132378,323
9/22/20,Sex-Female,132977,599
9/23/20,Sex-Female,133609,632
9/24/20,Sex-Female,134274,665
9/25/20,Sex-Female,134887,613
9/26/20,Sex-Female,135352,465
9/27/20,Sex-Female,135687,335
9/28/20,Sex-Female,136109,422
9/29/20,Sex-Female,136644,535
9/30/20,Sex-Female,137142,498
10/1/20,Sex-Female,137764,622
10/2/20,Sex-Female,138281,517
10/3/20,Sex-Female,138808,527
10/4/20,Sex-Female,138990,182
10/5/20,Sex-Female,139493,503
10/6/20,Sex-Female,140290,797
10/7/20,Sex-Female,140933,643
10/8/20,Sex-Female,141538,605
10/9/20,Sex-Female,142140,602
10/10/20,Sex-Female,142745,605
10/11/20,Sex-Female,143181,436
10/12/20,Sex-Female,143525,344
10/13/20,Sex-Female,144159,634
10/14/20,Sex-Female,144691,532
10/15/20,Sex-Female,145229,538
10/16/20,Sex-Female,145658,429
10/17/20,Sex-Female,145916,258
10/18/20,Sex-Female,146369,453
10/19/20,Sex-Female,146665,296
10/20/20,Sex-Female,146849,184
10/21/20,Sex-Female,148789,1940
10/22/20,Sex-Female,150135,1346
10/23/20,Sex-Female,151148,1013
10/24/20,Sex-Female,151640,492
10/25/20,Sex-Female,151640,0
10/26/20,Sex-Female,151640,0
10/27/20,Sex-Female,153417,1777
10/28/20,Sex-Female,154362,945
10/29/20,Sex-Female,154988,626
10/30/20,Sex-Female,155601,613
10/31/20,Sex-Female,156369,768
11/1/20,Sex-Female,157089,720
11/2/20,Sex-Female,157698,609
11/3/20,Sex-Female,158509,811
11/4/20,Sex-Female,159695,1186
11/5/20,Sex-Female,160739,1044
11/6/20,Sex-Female,161936,1197
11/7/20,Sex-Female,163005,1069
11/8/20,Sex-Female,163735,730
11/9/20,Sex-Female,164810,1075
11/10/20,Sex-Female,165765,955
11/11/20,Sex-Female,167296,1531
11/12/20,Sex-Female,168477,1181
11/13/20,Sex-Female,170362,1885
11/14/20,Sex-Female,171947,1585
11/15/20,Sex-Female,173327,1380
11/16/20,Sex-Female,174417,1090
11/17/20,Sex-Female,176267,1850
11/18/20,Sex-Female,178625,2358
11/19/20,Sex-Female,181117,2492
11/20/20,Sex-Female,183230,2113
11/21/20,Sex-Female,184608,1378
11/22/20,Sex-Female,187706,3098
11/23/20,Sex-Female,189394,1688
11/24/20,Sex-Female,191258,1864
11/25/20,Sex-Female,193917,2659
11/26/20,Sex-Female,196188,2271
11/27/20,Sex-Female,197831,1643
11/28/20,Sex-Female,200523,2692
11/29/20,Sex-Female,203078,2555
11/30/20,Sex-Female,206604,3526
12/1/20,Sex-Female,209283,2679
12/2/20,Sex-Female,213925,4642
12/3/20,Sex-Female,218285,4360
12/4/20,Sex-Female,222560,4275
12/5/20,Sex-Female,228156,5596
12/6/20,Sex-Female,232220,4064
12/7/20,Sex-Female,236378,4158
12/8/20,Sex-Female,240415,4037
12/9/20,Sex-Female,247342,6927
12/10/20,Sex-Female,253803,6461
12/11/20,Sex-Female,259196,5393
12/12/20,Sex-Female,265896,6700
12/13/20,Sex-Female,269503,3607
